timestamp,value
24-04-2018 10,0.18
24-04-2018 11,0.72
24-04-2018 12,1.68
24-04-2018 13,3.46
24-04-2018 14,4.06
24-04-2018 15,4.63
24-04-2018 16,4.03
24-04-2018 17,3.62
24-04-2018 18,5.73
24-04-2018 19,4.94
24-04-2018 20,1.49
24-04-2018 21,3.93
24-04-2018 22,5.91
24-04-2018 23,4.41
25-04-2018 0,3.01
25-04-2018 1,3.14
25-04-2018 2,4.26
25-04-2018 3,3.88
25-04-2018 4,2.82
25-04-2018 5,2.81
25-04-2018 6,3.24
25-04-2018 7,3.94
25-04-2018 8,0.58
25-04-2018 9,0.45
25-04-2018 10,1.52
25-04-2018 11,0.83
25-04-2018 12,1.15
25-04-2018 13,1.14
25-04-2018 14,0.95
25-04-2018 15,1.92
25-04-2018 16,1.75
25-04-2018 17,4.26
25-04-2018 18,3.64
25-04-2018 19,2.34
25-04-2018 20,0.67
25-04-2018 21,1.41
25-04-2018 22,0.81
25-04-2018 23,1.66
26-04-2018 0,0.34
26-04-2018 1,0.22
26-04-2018 2,0.32
26-04-2018 3,1.29
26-04-2018 4,1.53
26-04-2018 5,3.02
26-04-2018 6,4.09
26-04-2018 7,3.18
26-04-2018 8,0.37
26-04-2018 9,0.54
26-04-2018 10,0.63
26-04-2018 11,0.85
26-04-2018 12,0.63
26-04-2018 13,2.77
26-04-2018 14,3.03
26-04-2018 15,3.47
26-04-2018 16,2.45
26-04-2018 17,4.44
26-04-2018 18,4.14
26-04-2018 19,1.78
26-04-2018 20,1.03
26-04-2018 21,2.63
26-04-2018 22,6.01
26-04-2018 23,4.6
27-04-2018 0,3.17
27-04-2018 1,3.58
27-04-2018 2,4.1
27-04-2018 3,3.97
27-04-2018 4,3.72
27-04-2018 5,3.11
27-04-2018 6,3.87
27-04-2018 7,4.07
27-04-2018 8,2.11
27-04-2018 9,1.11
27-04-2018 10,1.77
27-04-2018 11,1.24
27-04-2018 12,2.88
27-04-2018 13,3.42
27-04-2018 14,3.23
27-04-2018 15,2.78
27-04-2018 16,2.99
27-04-2018 17,0.39
27-04-2018 18,0.14
27-04-2018 19,0.42
27-04-2018 20,0.65
27-04-2018 21,0.15
27-04-2018 22,0.17
27-04-2018 23,0.17
28-04-2018 0,0.18
28-04-2018 1,0.98
28-04-2018 2,0.16
28-04-2018 3,0.17
28-04-2018 4,0.16
28-04-2018 5,0.14
28-04-2018 6,0.35
28-04-2018 7,0.86
28-04-2018 8,0.11
28-04-2018 9,0.11
28-04-2018 10,0.13
28-04-2018 11,0.13
28-04-2018 12,0.12
28-04-2018 13,0.54
28-04-2018 14,0.76
28-04-2018 15,0.12
28-04-2018 16,0.13
28-04-2018 17,0.14
28-04-2018 18,0.12
28-04-2018 19,0.12
28-04-2018 20,0.12
28-04-2018 21,1.2
28-04-2018 22,0.17
28-04-2018 23,0.16
29-04-2018 0,0.17
29-04-2018 1,0.23
29-04-2018 2,0.23
29-04-2018 3,0.22
29-04-2018 4,0.24
29-04-2018 5,1.38
29-04-2018 6,0.21
29-04-2018 7,0.22
29-04-2018 8,0.22
29-04-2018 9,0.22
29-04-2018 10,0.23
29-04-2018 11,0.22
29-04-2018 12,0.22
29-04-2018 13,0.79
29-04-2018 14,0.74
29-04-2018 15,0.16
29-04-2018 16,0.12
29-04-2018 17,0.14
29-04-2018 18,0.11
29-04-2018 19,0.12
29-04-2018 20,0.13
29-04-2018 21,0.12
29-04-2018 22,1.34
29-04-2018 23,0.16
30-04-2018 0,0.17
30-04-2018 1,0.16
30-04-2018 2,0.19
30-04-2018 3,0.2
30-04-2018 4,0.23
30-04-2018 5,0.2
30-04-2018 6,1.2
30-04-2018 7,0.45
30-04-2018 8,0.25
30-04-2018 9,0.25
30-04-2018 10,0.47
30-04-2018 11,0.48
30-04-2018 12,0.74
30-04-2018 13,1.61
30-04-2018 14,1.73
30-04-2018 15,2.73
30-04-2018 16,1.41
30-04-2018 17,1.21
30-04-2018 18,1.05
30-04-2018 19,1.02
30-04-2018 20,0.96
30-04-2018 21,0.94
30-04-2018 22,0.94
30-04-2018 23,1.95
01-05-2018 0,0.89
01-05-2018 1,0.91
01-05-2018 2,0.91
01-05-2018 3,0.96
01-05-2018 4,1.12
01-05-2018 5,1.15
01-05-2018 6,1.19
01-05-2018 7,6.12
01-05-2018 8,0.74
01-05-2018 9,0.87
01-05-2018 10,1.29
01-05-2018 11,1.31
01-05-2018 12,1.21
01-05-2018 13,4.99
01-05-2018 14,5.02
01-05-2018 15,5.4
01-05-2018 16,7.77
01-05-2018 17,6.68
01-05-2018 18,6.19
01-05-2018 19,5.48
01-05-2018 20,3.59
01-05-2018 21,1.58
01-05-2018 22,3.49
01-05-2018 23,2.99
02-05-2018 0,2.11
02-05-2018 1,0.76
02-05-2018 2,2.14
02-05-2018 3,3.78
02-05-2018 4,3.8
02-05-2018 5,4.74
02-05-2018 6,3.67
02-05-2018 7,3.52
02-05-2018 8,1.06
02-05-2018 9,0.17
02-05-2018 10,0.85
02-05-2018 11,0.93
02-05-2018 12,2.03
02-05-2018 13,3.19
02-05-2018 14,4.06
02-05-2018 15,3.61
02-05-2018 16,4.5
02-05-2018 17,4.31
02-05-2018 18,6.09
02-05-2018 19,7.51
02-05-2018 20,5.93
02-05-2018 21,5.33
02-05-2018 22,5.82
02-05-2018 23,4.6
03-05-2018 0,2.09
03-05-2018 1,0.54
03-05-2018 2,0.48
03-05-2018 3,1.36
03-05-2018 4,1.57
03-05-2018 5,4.58
03-05-2018 6,5.21
03-05-2018 7,4.75
03-05-2018 8,0.65
03-05-2018 9,0.47
03-05-2018 10,0.59
03-05-2018 11,1.47
03-05-2018 12,0.98
03-05-2018 13,2.58
03-05-2018 14,3.48
03-05-2018 15,8.55
03-05-2018 16,6.78
03-05-2018 17,3.4
03-05-2018 18,2.18
03-05-2018 19,1.32
03-05-2018 20,1.46
03-05-2018 21,0.68
03-05-2018 22,0.66
03-05-2018 23,0.46
04-05-2018 0,0.31
04-05-2018 1,1.1
04-05-2018 2,1.66
04-05-2018 3,3.01
04-05-2018 4,3.37
04-05-2018 5,3.5
04-05-2018 6,4.8
04-05-2018 7,4.15
04-05-2018 8,0.54
04-05-2018 9,0.35
04-05-2018 10,0.55
04-05-2018 11,1.77
04-05-2018 12,2.13
04-05-2018 13,3.68
04-05-2018 14,3.83
04-05-2018 15,4.32
04-05-2018 16,4.19
04-05-2018 17,2.95
04-05-2018 18,3.27
04-05-2018 19,2.13
04-05-2018 20,1.28
04-05-2018 21,1.04
04-05-2018 22,0.95
04-05-2018 23,0.82
05-05-2018 0,2.22
05-05-2018 1,0.33
05-05-2018 2,0.26
05-05-2018 3,0.46
05-05-2018 4,1.24
05-05-2018 5,3.35
05-05-2018 6,3.83
05-05-2018 7,4.64
05-05-2018 8,3.62
05-05-2018 9,3.31
05-05-2018 10,2.94
05-05-2018 11,2.44
05-05-2018 12,1.45
05-05-2018 13,1.84
05-05-2018 14,4.14
05-05-2018 15,3.99
05-05-2018 16,2.64
05-05-2018 17,2.75
05-05-2018 18,1.66
05-05-2018 19,2
05-05-2018 20,2.09
05-05-2018 21,0.67
05-05-2018 22,0.61
05-05-2018 23,1.34
06-05-2018 0,0.36
06-05-2018 1,0.33
06-05-2018 2,0.55
06-05-2018 3,1.41
06-05-2018 4,0.86
06-05-2018 5,3.72
06-05-2018 6,4.21
06-05-2018 7,4.56
06-05-2018 8,4.52
06-05-2018 9,4.75
06-05-2018 10,5.71
06-05-2018 11,5.08
06-05-2018 12,4.19
06-05-2018 13,3.76
06-05-2018 14,3.82
06-05-2018 15,4.1
06-05-2018 16,2.04
06-05-2018 17,2.13
06-05-2018 18,0.96
06-05-2018 19,1.15
06-05-2018 20,5.24
06-05-2018 21,3.75
06-05-2018 22,4.07
06-05-2018 23,3.17
07-05-2018 0,3.04
07-05-2018 1,2
07-05-2018 2,0.4
07-05-2018 3,1.47
07-05-2018 4,2.24
07-05-2018 5,1.77
07-05-2018 6,3.15
07-05-2018 7,0.91
07-05-2018 8,0.17
07-05-2018 9,0.17
07-05-2018 10,1.04
07-05-2018 11,0.43
07-05-2018 12,0.5
07-05-2018 13,0.64
07-05-2018 14,0.73
07-05-2018 15,1.43
07-05-2018 16,0.85
07-05-2018 17,0.66
07-05-2018 18,0.78
07-05-2018 19,1.91
07-05-2018 20,5.12
07-05-2018 21,6.43
07-05-2018 22,4.35
07-05-2018 23,3.87
08-05-2018 0,3.07
08-05-2018 1,0.8
08-05-2018 2,1
08-05-2018 3,0.21
08-05-2018 4,1.01
08-05-2018 5,2.44
08-05-2018 6,2.03
08-05-2018 7,3.54
08-05-2018 8,0.82
08-05-2018 9,0.18
08-05-2018 10,0.17
08-05-2018 11,0.99
08-05-2018 12,0.44
08-05-2018 13,0.45
08-05-2018 14,0.43
08-05-2018 15,0.43
08-05-2018 16,1.67
08-05-2018 17,0.46
08-05-2018 18,0.77
08-05-2018 19,2.87
08-05-2018 20,2.42
08-05-2018 21,3.41
08-05-2018 22,1.14
08-05-2018 23,1.49
09-05-2018 0,0.23
09-05-2018 1,0.9
09-05-2018 2,0.24
09-05-2018 3,0.26
09-05-2018 4,0.27
09-05-2018 5,1
09-05-2018 6,0.4
09-05-2018 7,1.4
09-05-2018 8,0.18
09-05-2018 9,0.2
09-05-2018 10,0.18
09-05-2018 11,0.93
09-05-2018 12,0.42
09-05-2018 13,1.88
09-05-2018 14,1.55
09-05-2018 15,1.19
09-05-2018 16,1.21
09-05-2018 17,1.34
09-05-2018 18,0.82
09-05-2018 19,1.35
09-05-2018 20,2.5
09-05-2018 21,2.12
09-05-2018 22,0.66
09-05-2018 23,0.5
10-05-2018 0,1.33
10-05-2018 1,0.24
10-05-2018 2,0.24
10-05-2018 3,0.22
10-05-2018 4,1.01
10-05-2018 5,0.31
10-05-2018 6,0.46
10-05-2018 7,1.09
10-05-2018 8,3.4
10-05-2018 9,0.96
10-05-2018 10,1.32
10-05-2018 11,1.73
10-05-2018 12,0.96
10-05-2018 13,1.61
10-05-2018 14,1.33
10-05-2018 15,1.46
10-05-2018 16,2.68
10-05-2018 17,0.4
10-05-2018 18,3.04
10-05-2018 19,5.4
10-05-2018 20,5.73
10-05-2018 21,3.93
10-05-2018 22,3.92
10-05-2018 23,2.72
11-05-2018 0,0.68
11-05-2018 1,1.1
11-05-2018 2,1.68
11-05-2018 3,4.14
11-05-2018 4,4.39
11-05-2018 5,3.55
11-05-2018 6,4.39
11-05-2018 7,6.01
11-05-2018 8,1.97
11-05-2018 9,2.15
11-05-2018 10,1.47
11-05-2018 11,1.71
11-05-2018 12,2.45
11-05-2018 13,1.37
11-05-2018 14,1.83
11-05-2018 15,1.29
11-05-2018 16,2.85
11-05-2018 17,2.61
11-05-2018 18,4.45
11-05-2018 19,3.45
11-05-2018 20,2.4
11-05-2018 21,1.09
11-05-2018 22,1.07
11-05-2018 23,1.93
12-05-2018 0,1.24
12-05-2018 1,1.42
12-05-2018 2,0.84
12-05-2018 3,0.63
12-05-2018 4,1.28
12-05-2018 5,3.02
12-05-2018 6,3.82
12-05-2018 7,3.21
12-05-2018 8,3.66
12-05-2018 9,2.72
12-05-2018 10,4.42
12-05-2018 11,4.85
12-05-2018 12,4.86
12-05-2018 13,5.28
12-05-2018 14,5.61
12-05-2018 15,5.78
12-05-2018 16,4.12
12-05-2018 17,6.31
12-05-2018 18,4.02
12-05-2018 19,2.69
12-05-2018 20,1.19
12-05-2018 21,1.25
12-05-2018 22,1.79
12-05-2018 23,1.26
13-05-2018 0,1.45
13-05-2018 1,1.38
13-05-2018 2,1.49
13-05-2018 3,2.06
13-05-2018 4,0.97
13-05-2018 5,3.7
13-05-2018 6,3.86
13-05-2018 7,3.77
13-05-2018 8,4.28
13-05-2018 9,4.73
13-05-2018 10,2.9
13-05-2018 11,3.57
13-05-2018 12,2.12
13-05-2018 13,2.17
13-05-2018 14,0.82
13-05-2018 15,0.23
13-05-2018 16,0.91
13-05-2018 17,0.33
13-05-2018 18,0.4
13-05-2018 19,2.7
13-05-2018 20,2.43
13-05-2018 21,0.77
13-05-2018 22,2.61
13-05-2018 23,3.35
14-05-2018 0,3.11
14-05-2018 1,3.8
14-05-2018 2,3.05
14-05-2018 3,2.56
14-05-2018 4,0.86
14-05-2018 5,1.04
14-05-2018 6,0.33
14-05-2018 7,1.12
14-05-2018 8,0.16
14-05-2018 9,0.17
14-05-2018 10,0.15
14-05-2018 11,0.2
14-05-2018 12,0.98
14-05-2018 13,0.2
14-05-2018 14,0.18
14-05-2018 15,0.62
14-05-2018 16,1.79
14-05-2018 17,0.84
14-05-2018 18,0.66
14-05-2018 19,2.59
14-05-2018 20,0.73
14-05-2018 21,2.94
14-05-2018 22,0.89
14-05-2018 23,2.72
15-05-2018 0,3.15
15-05-2018 1,3.09
15-05-2018 2,3.08
15-05-2018 3,3.79
15-05-2018 4,1.33
15-05-2018 5,0.41
15-05-2018 6,1.4
15-05-2018 7,0.29
15-05-2018 8,0.22
15-05-2018 9,0.22
15-05-2018 10,1.03
15-05-2018 11,0.22
15-05-2018 12,1.28
15-05-2018 13,3.22
15-05-2018 14,2.57
15-05-2018 15,1.74
15-05-2018 16,1.13
15-05-2018 17,2.08
15-05-2018 18,1.59
15-05-2018 19,0.82
15-05-2018 20,1.09
15-05-2018 21,2.18
15-05-2018 22,0.75
15-05-2018 23,0.39
16-05-2018 0,0.59
16-05-2018 1,0.7
16-05-2018 2,0.25
16-05-2018 3,0.24
16-05-2018 4,0.26
16-05-2018 5,0.28
16-05-2018 6,1.36
16-05-2018 7,0.4
16-05-2018 8,0.26
16-05-2018 9,1.16
16-05-2018 10,2.65
16-05-2018 11,2.43
16-05-2018 12,0.34
16-05-2018 13,0.44
16-05-2018 14,1.42
16-05-2018 15,0.73
16-05-2018 16,2.01
16-05-2018 17,1.47
16-05-2018 18,0.67
16-05-2018 19,0.71
16-05-2018 20,2.28
16-05-2018 21,4.21
16-05-2018 22,3.36
16-05-2018 23,2.1
17-05-2018 0,0.41
17-05-2018 1,1.01
17-05-2018 2,0.22
17-05-2018 3,0.23
17-05-2018 4,0.3
17-05-2018 5,1.21
17-05-2018 6,1.97
17-05-2018 7,3.27
17-05-2018 8,2.93
17-05-2018 9,1.85
17-05-2018 10,0.36
17-05-2018 11,0.35
17-05-2018 12,0.58
17-05-2018 13,2.01
17-05-2018 14,1.16
17-05-2018 15,0.92
17-05-2018 16,0.55
17-05-2018 17,1.31
17-05-2018 18,0.54
17-05-2018 19,2
17-05-2018 20,2.11
17-05-2018 21,1.16
17-05-2018 22,0.58
17-05-2018 23,0.68
18-05-2018 0,0.72
18-05-2018 1,0.23
18-05-2018 2,0.34
18-05-2018 3,0.9
18-05-2018 4,2.16
18-05-2018 5,1.73
18-05-2018 6,2.3
18-05-2018 7,2.65
18-05-2018 8,1.09
18-05-2018 9,0.69
18-05-2018 10,1.28
18-05-2018 11,0.58
18-05-2018 12,0.75
18-05-2018 13,0.85
18-05-2018 14,0.86
18-05-2018 15,1.59
18-05-2018 16,1.05
18-05-2018 17,0.81
18-05-2018 18,0.79
18-05-2018 19,0.7
18-05-2018 20,1.85
18-05-2018 21,3.33
18-05-2018 22,0.62
18-05-2018 23,0.56
19-05-2018 0,0.72
19-05-2018 1,0.9
19-05-2018 2,0.23
19-05-2018 3,0.19
19-05-2018 4,0.21
19-05-2018 5,1.55
19-05-2018 6,1.98
19-05-2018 7,1.67
19-05-2018 8,1.14
19-05-2018 9,1.81
19-05-2018 10,0.72
19-05-2018 11,0.89
19-05-2018 12,1.85
19-05-2018 13,2.33
19-05-2018 14,2.03
19-05-2018 15,1.25
19-05-2018 16,1.73
19-05-2018 17,1.69
19-05-2018 18,2.75
19-05-2018 19,1.86
19-05-2018 20,1.55
19-05-2018 21,0.87
19-05-2018 22,2.51
19-05-2018 23,0.89
20-05-2018 0,0.24
20-05-2018 1,1.01
20-05-2018 2,0.21
20-05-2018 3,0.23
20-05-2018 4,0.23
20-05-2018 5,1.77
20-05-2018 6,2.76
20-05-2018 7,1.63
20-05-2018 8,1.07
20-05-2018 9,1.75
20-05-2018 10,1.23
20-05-2018 11,1.99
20-05-2018 12,2.5
20-05-2018 13,3.94
20-05-2018 14,2.3
20-05-2018 15,0.75
20-05-2018 16,0.59
20-05-2018 17,1.45
20-05-2018 18,0.87
20-05-2018 19,1.74
20-05-2018 20,2
20-05-2018 21,1.44
20-05-2018 22,0.99
20-05-2018 23,2.3
21-05-2018 0,0.58
21-05-2018 1,0.26
21-05-2018 2,0.23
21-05-2018 3,1.24
21-05-2018 4,0.95
21-05-2018 5,1.34
21-05-2018 6,2.27
21-05-2018 7,1.1
21-05-2018 8,0.31
21-05-2018 9,1.21
21-05-2018 10,1.08
21-05-2018 11,0.97
21-05-2018 12,0.49
21-05-2018 13,1.29
21-05-2018 14,2.64
21-05-2018 15,2.66
21-05-2018 16,1.81
21-05-2018 17,0.98
21-05-2018 18,1.77
21-05-2018 19,2.45
21-05-2018 20,1.35
21-05-2018 21,3.98
21-05-2018 22,5.57
21-05-2018 23,4.18
22-05-2018 0,3.08
22-05-2018 1,3.09
22-05-2018 2,3.83
22-05-2018 3,1.92
22-05-2018 4,0.78
22-05-2018 5,1.21
22-05-2018 6,0.82
22-05-2018 7,2.71
22-05-2018 8,1.03
22-05-2018 9,0.24
22-05-2018 10,0.16
22-05-2018 11,0.78
22-05-2018 12,0.61
22-05-2018 13,0.48
22-05-2018 14,0.54
22-05-2018 15,0.76
22-05-2018 16,2.33
22-05-2018 17,0.99
22-05-2018 18,0.71
22-05-2018 19,1.11
22-05-2018 20,3.25
22-05-2018 21,1.46
22-05-2018 22,2.19
22-05-2018 23,3.3
23-05-2018 0,3.17
23-05-2018 1,3.07
23-05-2018 2,3.06
23-05-2018 3,2.77
23-05-2018 4,0.46
23-05-2018 5,0.59
23-05-2018 6,1.29
23-05-2018 7,0.97
23-05-2018 8,0.15
23-05-2018 9,0.22
23-05-2018 10,0.31
23-05-2018 11,1.17
23-05-2018 12,0.35
23-05-2018 13,0.31
23-05-2018 14,0.27
23-05-2018 15,0.37
23-05-2018 16,0.58
23-05-2018 17,1.33
23-05-2018 18,0.63
23-05-2018 19,0.96
23-05-2018 20,2
23-05-2018 21,2.82
23-05-2018 22,5.56
23-05-2018 23,3.31
24-05-2018 0,3.89
24-05-2018 1,3.23
24-05-2018 2,2.69
24-05-2018 3,0.58
24-05-2018 4,1.33
24-05-2018 5,0.83
24-05-2018 6,0.58
24-05-2018 7,1.28
24-05-2018 8,0.23
24-05-2018 9,0.23
24-05-2018 10,0.23
24-05-2018 11,0.26
24-05-2018 12,0.22
24-05-2018 13,1.06
24-05-2018 14,0.24
24-05-2018 15,0.77
24-05-2018 16,0.76
24-05-2018 17,0.38
24-05-2018 18,0.45
24-05-2018 19,1.38
24-05-2018 20,1.98
24-05-2018 21,4.67
24-05-2018 22,4.43
24-05-2018 23,4.29
25-05-2018 0,3.66
25-05-2018 1,3.15
25-05-2018 2,2.41
25-05-2018 3,0.91
25-05-2018 4,2.2
25-05-2018 5,0.8
25-05-2018 6,0.27
25-05-2018 7,1.29
25-05-2018 8,0.32
25-05-2018 9,0.23
25-05-2018 10,0.23
25-05-2018 11,0.98
25-05-2018 12,0.24
25-05-2018 13,1.32
25-05-2018 14,2.2
25-05-2018 15,1.42
25-05-2018 16,1.29
25-05-2018 17,1.1
25-05-2018 18,0.46
25-05-2018 19,0.48
25-05-2018 20,1.9
25-05-2018 21,1.21
25-05-2018 22,0.43
25-05-2018 23,0.96
26-05-2018 0,0.45
26-05-2018 1,0.29
26-05-2018 2,0.27
26-05-2018 3,0.28
26-05-2018 4,0.24
26-05-2018 5,1.14
26-05-2018 6,1.3
26-05-2018 7,0.7
26-05-2018 8,0.66
26-05-2018 9,1.73
26-05-2018 10,0.52
26-05-2018 11,0.29
26-05-2018 12,0.33
26-05-2018 13,1.2
26-05-2018 14,0.66
26-05-2018 15,1.71
26-05-2018 16,2.22
26-05-2018 17,3.36
26-05-2018 18,1.22
26-05-2018 19,0.93
26-05-2018 20,0.39
26-05-2018 21,1.79
26-05-2018 22,0.87
26-05-2018 23,0.41
27-05-2018 0,1.04
27-05-2018 1,0.24
27-05-2018 2,0.23
27-05-2018 3,0.21
27-05-2018 4,0.18
27-05-2018 5,0.97
27-05-2018 6,0.21
27-05-2018 7,0.64
27-05-2018 8,2.47
27-05-2018 9,1.41
27-05-2018 10,1.62
27-05-2018 11,0.31
27-05-2018 12,0.25
27-05-2018 13,1.22
27-05-2018 14,0.73
27-05-2018 15,1.83
27-05-2018 16,1.7
27-05-2018 17,0.43
27-05-2018 18,0.67
27-05-2018 19,0.91
27-05-2018 20,0.32
27-05-2018 21,0.35
27-05-2018 22,1.09
27-05-2018 23,0.5
28-05-2018 0,0.22
28-05-2018 1,0.24
28-05-2018 2,0.23
28-05-2018 3,0.23
28-05-2018 4,0.81
28-05-2018 5,0.65
28-05-2018 6,0.23
28-05-2018 7,0.26
28-05-2018 8,0.24
28-05-2018 9,0.14
28-05-2018 10,1.12
28-05-2018 11,0.16
28-05-2018 12,0.63
28-05-2018 13,0.61
28-05-2018 14,0.16
28-05-2018 15,0.65
28-05-2018 16,2.18
28-05-2018 17,0.68
28-05-2018 18,0.55
28-05-2018 19,1.17
28-05-2018 20,0.48
28-05-2018 21,0.46
28-05-2018 22,0.42
28-05-2018 23,1.11
29-05-2018 0,0.27
29-05-2018 1,0.28
29-05-2018 2,0.37
29-05-2018 3,0.47
29-05-2018 4,0.47
29-05-2018 5,1.3
29-05-2018 6,3.39
29-05-2018 7,3.59
29-05-2018 8,3.54
29-05-2018 9,2.31
29-05-2018 10,0.61
29-05-2018 11,0.35
29-05-2018 12,0.32
29-05-2018 13,1.11
29-05-2018 14,0.22
29-05-2018 15,1.06
29-05-2018 16,2.65
29-05-2018 17,0.39
29-05-2018 18,0.77
29-05-2018 19,1.55
29-05-2018 20,0.39
29-05-2018 21,0.38
29-05-2018 22,1.12
29-05-2018 23,0.3
30-05-2018 0,0.24
30-05-2018 1,0.23
30-05-2018 2,0.23
30-05-2018 3,1.06
30-05-2018 4,0.19
30-05-2018 5,0.25
30-05-2018 6,0.41
30-05-2018 7,1.39
30-05-2018 8,0.53
30-05-2018 9,0.53
30-05-2018 10,0.52
30-05-2018 11,0.54
30-05-2018 12,1.5
30-05-2018 13,0.63
30-05-2018 14,1.18
30-05-2018 15,0.94
30-05-2018 16,0.41
30-05-2018 17,0.34
30-05-2018 18,1.04
30-05-2018 19,0.41
30-05-2018 20,1.24
30-05-2018 21,0.46
30-05-2018 22,0.5
30-05-2018 23,1.45
31-05-2018 0,0.76
31-05-2018 1,0.26
31-05-2018 2,0.23
31-05-2018 3,0.3
31-05-2018 4,0.82
31-05-2018 5,0.22
31-05-2018 6,0.82
31-05-2018 7,0.42
31-05-2018 8,0.23
31-05-2018 9,0.23
31-05-2018 10,0.84
31-05-2018 11,0.44
31-05-2018 12,0.25
31-05-2018 13,0.24
31-05-2018 14,0.31
31-05-2018 15,0.58
31-05-2018 16,1.29
31-05-2018 17,1.27
31-05-2018 18,0.98
31-05-2018 19,1.34
31-05-2018 20,1.71
31-05-2018 21,3.46
31-05-2018 22,5.02
31-05-2018 23,4.18
01-06-2018 0,3.24
01-06-2018 1,3.82
01-06-2018 2,3.11
01-06-2018 3,0.95
01-06-2018 4,0.68
01-06-2018 5,0.98
01-06-2018 6,0.38
01-06-2018 7,0.26
01-06-2018 8,0.93
01-06-2018 9,0.19
01-06-2018 10,0.18
01-06-2018 11,0.18
01-06-2018 12,0.19
01-06-2018 13,0.19
01-06-2018 14,1.1
01-06-2018 15,0.19
01-06-2018 16,0.87
01-06-2018 17,1.46
01-06-2018 18,0.67
01-06-2018 19,0.71
01-06-2018 20,0.66
01-06-2018 21,1.71
01-06-2018 22,0.49
01-06-2018 23,1.6
02-06-2018 0,0.77
02-06-2018 1,0.74
02-06-2018 2,0.24
02-06-2018 3,1.03
02-06-2018 4,0.18
02-06-2018 5,0.17
02-06-2018 6,0.21
02-06-2018 7,0.51
02-06-2018 8,1.89
02-06-2018 9,1.16
02-06-2018 10,2.87
02-06-2018 11,1.21
02-06-2018 12,1.77
02-06-2018 13,0.5
02-06-2018 14,0.64
02-06-2018 15,0.75
02-06-2018 16,2.14
02-06-2018 17,0.99
02-06-2018 18,2.66
02-06-2018 19,0.52
02-06-2018 20,1.33
02-06-2018 21,0.42
02-06-2018 22,0.99
02-06-2018 23,1.79
03-06-2018 0,0.44
03-06-2018 1,0.31
03-06-2018 2,1.01
03-06-2018 3,0.24
03-06-2018 4,0.25
03-06-2018 5,0.22
03-06-2018 6,0.18
03-06-2018 7,1.05
03-06-2018 8,0.29
03-06-2018 9,0.37
03-06-2018 10,1.15
03-06-2018 11,0.64
03-06-2018 12,0.98
03-06-2018 13,0.64
03-06-2018 14,1.37
03-06-2018 15,0.18
03-06-2018 16,0.19
03-06-2018 17,0.89
03-06-2018 18,0.67
03-06-2018 19,1.53
03-06-2018 20,0.37
03-06-2018 21,0.38
03-06-2018 22,4.13
03-06-2018 23,3.88
04-06-2018 0,3.62
04-06-2018 1,3.1
04-06-2018 2,3.56
04-06-2018 3,0.55
04-06-2018 4,0.54
04-06-2018 5,0.99
04-06-2018 6,0.25
04-06-2018 7,0.21
04-06-2018 8,0.83
04-06-2018 9,0.17
04-06-2018 10,0.16
04-06-2018 11,0.16
04-06-2018 12,0.16
04-06-2018 13,0.96
04-06-2018 14,0.23
04-06-2018 15,0.4
04-06-2018 16,0.71
04-06-2018 17,0.55
04-06-2018 18,4.14
04-06-2018 19,3.84
04-06-2018 20,4.71
04-06-2018 21,3.81
04-06-2018 22,2.55
04-06-2018 23,0.94
05-06-2018 0,0.26
05-06-2018 1,0.25
05-06-2018 2,0.25
05-06-2018 3,0.84
05-06-2018 4,0.82
05-06-2018 5,0.21
05-06-2018 6,0.33
05-06-2018 7,0.97
05-06-2018 8,0.18
05-06-2018 9,0.18
05-06-2018 10,0.18
05-06-2018 11,0.55
05-06-2018 12,0.69
05-06-2018 13,0.19
05-06-2018 14,0.23
05-06-2018 15,0.47
05-06-2018 16,2.7
05-06-2018 17,1.07
05-06-2018 18,0.33
05-06-2018 19,0.33
05-06-2018 20,0.55
05-06-2018 21,1.21
05-06-2018 22,1.31
05-06-2018 23,2.45
06-06-2018 0,0.27
06-06-2018 1,0.25
06-06-2018 2,0.22
06-06-2018 3,0.98
06-06-2018 4,0.17
06-06-2018 5,0.17
06-06-2018 6,0.18
06-06-2018 7,1.11
06-06-2018 8,0.19
06-06-2018 9,0.18
06-06-2018 10,0.19
06-06-2018 11,1.4
06-06-2018 12,0.78
06-06-2018 13,0.76
06-06-2018 14,0.98
06-06-2018 15,0.95
06-06-2018 16,1.2
06-06-2018 17,0.49
06-06-2018 18,0.77
06-06-2018 19,1.34
06-06-2018 20,0.49
06-06-2018 21,5.14
06-06-2018 22,4.38
06-06-2018 23,3.89
07-06-2018 0,3.32
07-06-2018 1,3.11
07-06-2018 2,2.94
07-06-2018 3,0.68
07-06-2018 4,1.28
07-06-2018 5,0.21
07-06-2018 6,0.39
07-06-2018 7,1.18
07-06-2018 8,0.38
07-06-2018 9,0.36
07-06-2018 10,0.36
07-06-2018 11,0.52
07-06-2018 12,0.94
07-06-2018 13,0.37
07-06-2018 14,0.43
07-06-2018 15,0.6
07-06-2018 16,1.14
07-06-2018 17,0.32
07-06-2018 18,0.36
07-06-2018 19,1.04
07-06-2018 20,2.04
07-06-2018 21,0.73
07-06-2018 22,3.91
07-06-2018 23,3.88
08-06-2018 0,3.08
08-06-2018 1,3.15
08-06-2018 2,2.41
08-06-2018 3,0.27
08-06-2018 4,0.58
08-06-2018 5,0.17
08-06-2018 6,1.23
